filename,total_duration,phase_number,phase_type,start_time,end_time,duration,avg_energy,avg_brightness,avg_roughness,onset_density,mood_descriptors
2021 12 20 chiminy biscuits.aif,328.0,3,Rhythmic/Percussive,30.243990929705216,41.203809523809525,10.95981859410431,0.011813964,1391.2949690798084,0.010743739241260594,6.204482256355932,subtle
2021 12 20 chiminy biscuits.aif,328.0,4,Rhythmic/Percussive,41.203809523809525,54.36952380952381,13.165714285714287,0.012023581,1387.0030740929058,0.010287061149691358,6.228298611111111,subtle
2021 12 20 chiminy biscuits.aif,328.0,5,Rhythmic/Percussive,54.36952380952381,65.23646258503402,10.866938775510206,0.014566842,1212.8642289143206,0.013487726195245726,3.128756009615384,subtle
2021 12 20 chiminy biscuits.aif,328.0,6,Rhythmic/Percussive,65.23646258503402,75.98730158730159,10.750839002267568,0.016683193,1033.3124424439718,0.011745642379859611,7.627311690064799,subtle
2021 12 20 chiminy biscuits.aif,328.0,7,Rhythmic/Percussive,75.98730158730159,90.33723356009071,14.349931972789122,0.016813343,1222.6576223410711,0.010157119109021036,8.292722239077666,subtle
2021 12 20 chiminy biscuits.aif,328.0,8,Rhythmic/Percussive,90.33723356009071,100.82104308390022,10.483809523809512,0.012280662,1089.1939833580145,0.006973824231727575,7.6308139534883805,subtle
2021 12 20 chiminy biscuits.aif,328.0,9,Rhythmic/Percussive,100.82104308390022,111.1307029478458,10.309659863945583,0.013886362,1232.4122840792568,0.008902884818412162,4.752824113175674,subtle
2021 12 20 chiminy biscuits.aif,328.0,10,Rhythmic/Percussive,111.1307029478458,121.97442176870749,10.843718820861682,0.013043931,1185.9061861888772,0.008465981330299787,6.178692117237685,subtle
2021 12 20 chiminy biscuits.aif,328.0,11,Rhythmic/Percussive,121.97442176870749,137.96136054421768,15.986938775510197,0.015185398,1411.139425596579,0.010949981844589687,6.63041258169935,subtle
2021 12 20 chiminy biscuits.aif,328.0,12,Rhythmic/Percussive,137.96136054421768,150.38403628117914,12.422675736961452,0.014153438,1140.4934078841088,0.009371349299065421,10.545232184579438,subtle
2021 12 20 chiminy biscuits.aif,328.0,13,Rhythmic/Percussive,150.38403628117914,162.15655328798186,11.77251700680273,0.013664211,1351.5005108150208,0.011502538677268245,5.096616124260351,subtle
2021 12 20 chiminy biscuits.aif,328.0,14,Rhythmic/Percussive,162.15655328798186,172.81451247165532,10.657959183673455,0.011054086,1422.8379612372441,0.010906543607026144,5.441942401960792,subtle
2021 12 20 chiminy biscuits.aif,328.0,15,Rhythmic/Percussive,172.81451247165532,189.7534693877551,16.938956916099784,0.012018135,1328.5479238573764,0.014521598162268678,4.781876499314596,subtle
2021 12 20 chiminy biscuits.aif,328.0,16,Rhythmic/Percussive,189.7534693877551,206.34412698412697,16.59065759637187,0.012083589,1457.1635186801755,0.009388052724807557,7.89601010321904,subtle
2021 12 20 chiminy biscuits.aif,328.0,17,Conclusion,206.34412698412697,229.80789115646257,23.4637641723356,0.011602121,1467.8352201390173,0.022574249675284513,0.9802348775358734,subtle
2021 12 20 chiminy biscuits.aif,328.0,18,Rhythmic/Percussive,229.80789115646257,243.4380045351474,13.630113378684825,0.010097465,1286.9678323163052,0.01784805219867973,2.2010088373083447,subtle
2021 12 20 chiminy biscuits.aif,328.0,19,Rhythmic/Percussive,243.4380045351474,256.65015873015875,13.212154195011351,0.013141385,1519.7241664674902,0.012941169403558874,6.584845946836549,synthetic
2021 12 20 chiminy biscuits.aif,328.0,20,Rhythmic/Percussive,256.65015873015875,275.92272108843537,19.272562358276616,0.011993424,1137.2128975240385,0.014380176957831326,5.7594832454819365,subtle
2021 12 20 chiminy biscuits.aif,328.0,21,Rhythmic/Percussive,275.92272108843537,294.7308843537415,18.80816326530612,0.015538863,1400.6388179233243,0.04235297309027778,5.157335069444445,subtle
2021 12 20 chiminy biscuits.aif,328.0,22,Rhythmic/Percussive,294.7308843537415,308.082358276644,13.351473922902528,0.011355515,1224.2077776108608,0.02770337975543478,1.7226562499999956,subtle
2021 12 20 chiminy biscuits.aif,328.0,23,Rhythmic/Percussive,308.082358276644,323.61650793650796,15.534149659863942,0.002089443,3160.638478205224,0.02874801476083707,2.639346272421525,synthetic
2021 12 20 chiminy biscuits.aif,328.0,24,Outro/Fade,323.61650793650796,327.9934693877551,4.376961451247155,3.1073847e-05,14077.308603430603,0.3519575285974801,0.0,"ethereal, atmospheric"
2022 06 05 negative 60.aif,252.0,1,Intro/Ambient,0.0,10.820498866213152,10.820498866213152,0.0030250177,4637.840035049937,0.07050477383986052,0.27725154238197425,ethereal
2022 06 05 negative 60.aif,252.0,2,Breakdown/Quiet,10.820498866213152,25.077551020408162,14.25705215419501,0.0044856234,2464.1400829387226,0.022025142508143324,0.2805629071661238,synthetic
2022 06 05 negative 60.aif,252.0,3,Rhythmic/Percussive,25.077551020408162,243.4031746031746,218.32562358276644,0.03024901,775.645130352138,0.015836930420765755,1.75426041943632,balanced
2022 06 05 negative 60.aif,252.0,4,Outro/Fade,243.4031746031746,251.99455782312924,8.59138321995465,0.00012879068,14176.509407780586,0.33842443517736487,0.0,"ethereal, atmospheric"
